platform,category,contest_id,contest_title,year,start_epoch_second,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,difficulty_100,clean_text_len,clean_text,acceptance_rate
atcoder,others,rcl-contest-2021,RECRUIT 日本橋ハーフマラソン 2021,2021,1630126800,rcl_contest_2021_b,B,マッサージチェア2021,B. マッサージチェア2021,,482,"['heuristic', 'constraint', 'grid', 'manhattan distance', 'optimization', 'simulation', 'search']",7,https://atcoder.jp/contests/rcl-contest-2021/tasks/rcl_contest_2021_b,,,,
atcoder,others,rcl-contest-2021-long,RECRUIT 日本橋ハーフマラソン 2021〜増刊号〜,2021,1630832400,rcl_contest_2021_long_a,A,Farm King X,A. Farm King X,,514,"['approximation algorithm', 'connected components', 'greedy', 'heuristic', 'optimization', 'scheduling', 'simulation']",7,https://atcoder.jp/contests/rcl-contest-2021-long/tasks/rcl_contest_2021_long_a,,,,
atcoder,others,stage0-2021,STAGE:0 競技プログラミング高校生大会 powered by AtCoder,2021,1628319600,stage0_2021_a,A,Patrolling,A. Patrolling,,138,"['heuristic', 'coverage', 'grid', 'optimization', 'path', 'shortest path', 'simulation', 'search', 'visibility']",9,https://atcoder.jp/contests/stage0-2021/tasks/stage0_2021_a,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_a,A,技術室奥プログラミングコンテストの未来,A. 技術室奥プログラミングコンテストの未来,,389,"['implementation', 'formula']",2,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_a,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_b,B,カラフルパ研,B. カラフルパ研,,370,"['constructive', 'counting', 'greedy', 'implementation', 'optimization']",5,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_b,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_c,C,Grip,C. Grip,,321,"['constructive', 'greedy', 'implementation', 'median', 'sorting']",5,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_c,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_d,D,ABS SUM,D. ABS SUM,,220,"['math', 'counting', 'modular arithmetic', 'prefix sum', 'subarray sum']",5,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_d,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_e,E,And Xor Or,E. And Xor Or,,258,"['bit manipulation', 'greedy', 'implementation']",3,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_e,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_f,F,Frog and Tadpole,F. Frog and Tadpole,,172,"['combinatorics', 'counting', 'dp', 'modular arithmetic', 'path']",5,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_f,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_g,G,At Most Two,G. At Most Two,,128,"['dp', 'lcs', 'lis', 'optimization', 'sequence']",5,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_g,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_h,H,Marbles and Boxes,H. Marbles and Boxes,,114,"['greedy', 'implementation', 'optimization', 'sorting']",4,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_h,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_i,I,1<->k,I. 1<->k,,93,"['chinese remainder theorem', 'counting', 'modular arithmetic', 'number theory', 'prime factorization']",5,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_i,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_j,J,Two Paths,J. Two Paths,,117,"['dp', 'grid', 'optimization', 'path']",4,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_j,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_k,K,Dial Key,K. Dial Key,,52,"['difference array', 'greedy', 'implementation', 'optimization', 'modular arithmetic', 'range update']",6,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_k,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_l,L,Polyomino Tiling,L. Polyomino Tiling,,51,"['combinatorics', 'counting', 'dp', 'grid', 'modular arithmetic', 'polyomino', 'tiling']",7,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_l,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_m,M,To The LCA,M. To The LCA,,44,"['data structure', 'greedy', 'lca', 'optimization', 'tree']",5,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_m,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_n,N,Jump and Walk,N. Jump and Walk,,26,"['dijkstra', 'dp', 'graph theory', 'shortest path']",4,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_n,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_o,O,ペンギンくんの仕事計画,O. ペンギンくんの仕事計画,,12,"['binary search', 'validation', 'greedy', 'interval', 'optimization', 'scheduling']",6,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_o,,,,
atcoder,others,tkppc6-1,技術室奥プログラミングコンテスト#6 Day1,2021,1629604800,tkppc6_1_p,P,Game on Colored Tree,P. Game on Colored Tree,,6,"['game theory', 'implementation', 'partisan game', 'tree']",4,https://atcoder.jp/contests/tkppc6-1/tasks/tkppc6_1_p,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_a,A,>_<,A. >_<,,348,"['combinatorics', 'counting', 'modular arithmetic', 'permutation']",4,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_a,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_b,B,Replace to the Other,B. Replace to the Other,,177,"['constructive', 'greedy', 'implementation', 'invariant', 'string']",5,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_b,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_c,C,Strange Paper,C. Strange Paper,,133,"['constructive', 'counting', 'implementation', 'math', 'sequence']",5,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_c,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_d,D,NG Word Game,D. NG Word Game,,87,"['binary search', 'constructive', 'implementation', 'interactive', 'string']",5,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_d,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_e,E,Exactly K Triangles,E. Exactly K Triangles,,37,"['combinatorics', 'constructive', 'counting', 'geometry', 'implementation', 'optimization', 'triangle inequality']",7,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_e,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_f,F,Shortest Path Construction,F. Shortest Path Construction,,68,"['constructive', 'graph', 'graph theory', 'implementation', 'shortest path', 'validation']",6,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_f,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_g,G,Must be Distinct!,G. Must be Distinct!,,41,"['constructive', 'greedy', 'implementation', 'math', 'sequence']",5,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_g,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_h,H,Reversi Pieces,H. Reversi Pieces,,22,"['data structure', 'dp', 'game theory', 'greedy', 'implementation', 'range query']",6,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_h,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_i,I,旅人計画問題2,I. 旅人計画問題2,,22,"['data structure', 'graph theory', 'lca', 'query', 'segment tree', 'tree']",6,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_i,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_j,J,Common Divisors Shortest Path Queries,J. Common Divisors Shortest Path Queries,,11,"['dijkstra', 'graph theory', 'number theory', 'prime factorization', 'query', 'shortest path']",6,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_j,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_k,K,Ball in the Box 2,K. Ball in the Box 2,,46,"['combinatorics', 'counting', 'modular arithmetic', 'stars and bars']",4,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_k,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_l,L,Go To,L. Go To,,12,"['combinatorics', 'directed graph', 'graph theory', 'reachability', 'scc']",5,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_l,,,,
atcoder,others,tkppc6-2,技術室奥プログラミングコンテスト#6 Day2,2021,1630209600,tkppc6_2_m,M,山分け,M. 山分け,,8,"['binary search', 'greedy', 'optimization', 'query', 'range query']",5,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_m,,,,
atcoder,others,toyota-hc-2023spring,トヨタ自動車 実課題プログラミングコンテスト 2023 Spring,2023,1677988800,toyota_hc_2023spring_a,A,Container Loading,A. Container Loading,,76,"['heuristic', 'bin packing', 'constraint', 'geometry', 'optimization', 'simulation', 'search', '3d packing']",8,https://atcoder.jp/contests/toyota-hc-2023spring/tasks/toyota_hc_2023spring_a,,,,
atcoder,others,toyota2023spring-final,Toyota Programming Contest 2023 Spring Final,2023,1679101800,toyota2023spring_final_a,A,Area Sum,A. Area Sum,,327,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final/tasks/toyota2023spring_final_a,,,,
atcoder,others,toyota2023spring-final,Toyota Programming Contest 2023 Spring Final,2023,1679101800,toyota2023spring_final_b,B,Best Strategy,B. Best Strategy,,344,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final/tasks/toyota2023spring_final_b,,,,
atcoder,others,toyota2023spring-final,Toyota Programming Contest 2023 Spring Final,2023,1679101800,toyota2023spring_final_c,C,Count Dividing XOR,C. Count Dividing XOR,,302,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final/tasks/toyota2023spring_final_c,,,,
atcoder,others,toyota2023spring-final,Toyota Programming Contest 2023 Spring Final,2023,1679101800,toyota2023spring_final_d,D,Dual Rotation,D. Dual Rotation,,138,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final/tasks/toyota2023spring_final_d,,,,
atcoder,others,toyota2023spring-final,Toyota Programming Contest 2023 Spring Final,2023,1679101800,toyota2023spring_final_e,E,East-Northeast,E. East-Northeast,,47,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final/tasks/toyota2023spring_final_e,,,,
atcoder,others,toyota2023spring-final,Toyota Programming Contest 2023 Spring Final,2023,1679101800,toyota2023spring_final_f,F,Forbidden Pattern,F. Forbidden Pattern,,65,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final/tasks/toyota2023spring_final_f,,,,
atcoder,others,toyota2023spring-final,Toyota Programming Contest 2023 Spring Final,2023,1679101800,toyota2023spring_final_g,G,Git Gud,G. Git Gud,,129,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final/tasks/toyota2023spring_final_g,,,,
atcoder,others,toyota2023spring-final-open,Toyota Programming Contest 2023 Spring Final（Open Contest）,2023,1679101800,toyota2023spring_final_a,A,Area Sum,A. Area Sum,,327,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_a,,,,
atcoder,others,toyota2023spring-final-open,Toyota Programming Contest 2023 Spring Final（Open Contest）,2023,1679101800,toyota2023spring_final_b,B,Best Strategy,B. Best Strategy,,344,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_b,,,,
atcoder,others,toyota2023spring-final-open,Toyota Programming Contest 2023 Spring Final（Open Contest）,2023,1679101800,toyota2023spring_final_c,C,Count Dividing XOR,C. Count Dividing XOR,,302,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_c,,,,
atcoder,others,toyota2023spring-final-open,Toyota Programming Contest 2023 Spring Final（Open Contest）,2023,1679101800,toyota2023spring_final_d,D,Dual Rotation,D. Dual Rotation,,138,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_d,,,,
atcoder,others,toyota2023spring-final-open,Toyota Programming Contest 2023 Spring Final（Open Contest）,2023,1679101800,toyota2023spring_final_e,E,East-Northeast,E. East-Northeast,,47,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_e,,,,
atcoder,others,toyota2023spring-final-open,Toyota Programming Contest 2023 Spring Final（Open Contest）,2023,1679101800,toyota2023spring_final_f,F,Forbidden Pattern,F. Forbidden Pattern,,65,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_f,,,,
atcoder,others,toyota2023spring-final-open,Toyota Programming Contest 2023 Spring Final（Open Contest）,2023,1679101800,toyota2023spring_final_g,G,Git Gud,G. Git Gud,,129,"['heuristic', 'combinatorics', 'counting', 'dp', 'array', 'modular arithmetic', 'number theory', 'optimization', 'permutation', 'simulation', 'search']",11,https://atcoder.jp/contests/toyota2023spring-final-open/tasks/toyota2023spring_final_g,,,,
atcoder,others,toyota2023summer-final-open,TOYOTA Programming Contest 2023 Summer final（Open Contest）,2023,1693098900,toyota2023summer_final_a,A,Transit Warehouse,A. Transit Warehouse,,326,"['heuristic', 'connectivity', 'grid', 'interactive', 'inversion', 'optimization', 'path', 'simulation', 'search']",9,https://atcoder.jp/contests/toyota2023summer-final-open/tasks/toyota2023summer_final_a,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_a,A,Next TTPC 2,A. Next TTPC 2,,581,"['implementation', 'number theory']",2,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_a,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_b,B,Magical Wallet,B. Magical Wallet,,323,"['dp', 'greedy', 'implementation', 'math']",4,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_b,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_c,C,Five Med Sum,C. Five Med Sum,,222,"['binary search', 'combinatorics', 'counting', 'modular arithmetic', 'sorting']",5,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_c,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_d,D,XOR Tree Path,D. XOR Tree Path,,188,"['dp', 'greedy', 'tree', 'xor']",4,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_d,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_e,E,Name Value,E. Name Value,,143,"['dp', 'greedy', 'implementation', 'string', 'subsequence', 'two pointer']",6,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_e,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_f,F,Make Convex Sequence,F. Make Convex Sequence,,74,"['convex optimization', 'greedy', 'implementation', 'optimization']",4,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_f,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_g,G,Count Arithmetic Progression,G. Count Arithmetic Progression,,38,"['combinatorics', 'counting', 'implementation', 'modular arithmetic', 'number theory']",5,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_g,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_h,H,Colorful Graph,H. Colorful Graph,,42,"['condensation graph', 'directed graph', 'graph theory', 'implementation', 'scc', 'topological sort']",6,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_h,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_i,I,XOR Reachable,I. XOR Reachable,,43,"['connected components', 'counting', 'graph theory', 'implementation', 'xor']",5,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_i,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_j,J,Jewel Game,J. Jewel Game,,16,"['game theory', 'graph theory', 'implementation', 'memoization', 'minimax']",5,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_j,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_k,K,Peaceful Results,K. Peaceful Results,,23,"['combinatorics', 'counting', 'implementation', 'modular arithmetic', 'multinomial coefficient']",5,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_k,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_l,L,Range NEQ,L. Range NEQ,,59,"['combinatorics', 'counting', 'dp', 'inclusion exclusion', 'modular arithmetic', 'permutation']",6,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_l,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_m,M,Many Products,M. Many Products,,44,"['combinatorics', 'counting', 'dp', 'prime factorization', 'modular arithmetic', 'number theory']",6,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_m,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_n,N,Expanded Hull,N. Expanded Hull,,10,"['combinatorics', 'computational geometry', 'counting', 'implementation', 'lattice points', 'optimization']",6,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_n,,,,
atcoder,others,ttpc2022,東京工業大学プログラミングコンテスト2022,2022,1667620800,ttpc2022_o,O,Parallel Processing,O. Parallel Processing,,12,"['constructive', 'implementation', 'optimization', 'parallel processing', 'prefix']",5,https://atcoder.jp/contests/ttpc2022/tasks/ttpc2022_o,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_a,A,Numerous Elimination,A. Numerous Elimination,,304,"['implementation', 'math', 'simulation']",3,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_a,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_b,B,Almost Large,B. Almost Large,,113,"['bfs', 'graph theory', 'implementation', 'number theory']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_b,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_c,C,Yet Another Simple Math Problem,C. Yet Another Simple Math Problem,,159,"['counting', 'implementation', 'math', 'number theory']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_c,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_d,D,Spacecraft,D. Spacecraft,,6,"['computational geometry', 'connected components', 'graph theory', 'implementation', '3d geometry']",5,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_d,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_e,E,R-Connected Components,E. R-Connected Components,,93,"['connected components', 'graph theory', 'number theory', 'sum']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_e,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_f,F,N^a (log N)^b,F. N^a (log N)^b,,67,"['parsing', 'implementation', 'math', 'number theory']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_f,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_g,G,Cola,G. Cola,,39,"['combinatorics', 'dp', 'game theory', 'modular arithmetic', 'probability']",5,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_g,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_h,H,404 Chotto Found,H. 404 Chotto Found,,57,"['counting', 'hash map', 'implementation', 'string']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_h,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_i,I,T Tile Placement Counting,I. T Tile Placement Counting,,9,"['bitmask dp', 'matrix', 'broken profile dp', 'tiling']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_i,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_j,J,Set Construction,J. Set Construction,,15,"['bit manipulation', 'constructive', 'implementation', 'set theory']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_j,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_k,K,Dense Planting,K. Dense Planting,,32,"['bit manipulation', 'constructive', 'implementation', 'set theory']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_k,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_l,L,Next TTPC 3,L. Next TTPC 3,,26,"['bit manipulation', 'constructive', 'implementation', 'set theory']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_l,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_m,M,Sum is Integer,M. Sum is Integer,,54,"['counting', 'hash map', 'number theory', 'prefix sum']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_m,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_n,N,Bracket Sequestion,N. Bracket Sequestion,,10,"['combinatorics', 'counting', 'dp', 'modular arithmetic']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_n,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_o,O,2D Parentheses,O. 2D Parentheses,,19,"['computational geometry', 'greedy', 'implementation', 'matching', 'sorting']",5,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_o,,,,
atcoder,others,ttpc2023,東京工業大学プログラミングコンテスト2023,2023,1697256000,ttpc2023_p,P,Bridge Elimination,P. Bridge Elimination,,20,"['combinatorics', 'dp', 'graph theory', 'modular arithmetic']",4,https://atcoder.jp/contests/ttpc2023/tasks/ttpc2023_p,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_a,A,Sum Sort,A. Sum Sort,,432,"['connected components', 'graph theory', 'implementation', 'permutation', 'sorting']",5,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_a,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_b,B,Snowy Aobayama,B. Snowy Aobayama,,339,"['binary search', 'implementation', 'optimization', 'simulation']",4,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_b,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_c,C,Flip Grid,C. Flip Grid,,186,"['constructive', 'greedy', 'implementation', 'sorting']",4,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_c,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_d,D,Zeta Sum,D. Zeta Sum,,131,"['combinatorics', 'counting', 'modular arithmetic', 'number theory', 'math']",5,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_d,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_e,E,00-11 Rotation,E. 00-11 Rotation,,67,"['bfs', 'graph theory', 'implementation', 'shortest path', 'string']",5,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_e,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_f,F,Block Rotation,F. Block Rotation,,59,"['combinatorics', 'counting', 'cycle', 'implementation', 'lcm', 'modular arithmetic', 'permutation']",7,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_f,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_g,G,All Pairs,G. All Pairs,,86,"['combinatorics', 'constructive', 'eulerian path', 'graph theory', 'implementation']",5,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_g,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_h,H,Next Permutation,H. Next Permutation,,67,"['combinatorics', 'factorial number system', 'implementation', 'lexicographical', 'permutation']",5,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_h,,,,
atcoder,others,tupc2022,東北大学プログラミングコンテスト 2022,2023,1677902400,tupc2022_i,I,Count Setwise Coprime,I. Count Setwise Coprime,,37,"['combinatorics', 'counting', 'inclusion exclusion', 'mobius function', 'modular arithmetic', 'number theory']",6,https://atcoder.jp/contests/tupc2022/tasks/tupc2022_i,,,,
